

 NEW RUN
go_to_loc;34.051;45.701;
go_to_loc;180.501;192.501;
go_to_loc;329.61;341.515;
go_to_loc;502.165;516.062;
go_to_loc;579.651;592.2;
go_to_loc;640.451;658.465;
go_to_loc;668.801;709.439;
go_to_loc;709.439;728.07;
go_to_loc;728.07;741.786;
go_to_loc;877.999;893.461;
go_to_loc;904.327;915.737;
go_to_loc;960.98;987.851;
go_to_loc;987.851;1009.28;
go_to_loc;1069.8;1082.33;
go_to_loc;1207.02;1219.3;
go_to_loc;1358.1;1369.28;
