,,
,,
 NEW RUN,,
go_to_loc,46.368,91.801
go_to_loc,223.751,237.351
go_to_loc,483.451,495.287
go_to_loc,546.12,558.235
go_to_loc,629.801,641.901
go_to_loc,702.118,718.552
go_to_loc,728.812,792.151
go_to_loc,902.278,916.851
go_to_loc,1002.14,1014.98
go_to_loc,1104.59,1126.88
go_to_loc,1126.88,1152.77
go_to_loc,1211.99,1224.23
go_to_loc,1316.65,1328.89
go_to_loc,1488,1499.18
